wavenumber,PMMA10ppm-1,PMMA10ppm-1_1_augmented,PMMA10ppm-1_2_augmented,PMMA10ppm-1_3_augmented,PMMA10ppm-1_4_augmented,PMMA10ppm-1_5_augmented,PMMA10ppm-1_6_augmented,PMMA10ppm-1_7_augmented,PMMA10ppm-1_8_augmented,PMMA10ppm-1_9_augmented,PMMA10ppm-1_10_augmented,PMMA10ppm-2,PMMA10ppm-2_1_augmented,PMMA10ppm-2_2_augmented,PMMA10ppm-2_3_augmented,PMMA10ppm-2_4_augmented,PMMA10ppm-2_5_augmented,PMMA10ppm-2_6_augmented,PMMA10ppm-2_7_augmented,PMMA10ppm-2_8_augmented,PMMA10ppm-2_9_augmented,PMMA10ppm-2_10_augmented,PMMA10ppm-3,PMMA10ppm-3_1_augmented,PMMA10ppm-3_2_augmented,PMMA10ppm-3_3_augmented,PMMA10ppm-3_4_augmented,PMMA10ppm-3_5_augmented,PMMA10ppm-3_6_augmented,PMMA10ppm-3_7_augmented,PMMA10ppm-3_8_augmented,PMMA10ppm-3_9_augmented,PMMA10ppm-3_10_augmented,PMMA50ppm-1,PMMA50ppm-1_1_augmented,PMMA50ppm-1_2_augmented,PMMA50ppm-1_3_augmented,PMMA50ppm-1_4_augmented,PMMA50ppm-1_5_augmented,PMMA50ppm-1_6_augmented,PMMA50ppm-1_7_augmented,PMMA50ppm-1_8_augmented,PMMA50ppm-1_9_augmented,PMMA50ppm-1_10_augmented,PMMA50ppm-2,PMMA50ppm-2_1_augmented,PMMA50ppm-2_2_augmented,PMMA50ppm-2_3_augmented,PMMA50ppm-2_4_augmented,PMMA50ppm-2_5_augmented,PMMA50ppm-2_6_augmented,PMMA50ppm-2_7_augmented,PMMA50ppm-2_8_augmented,PMMA50ppm-2_9_augmented,PMMA50ppm-2_10_augmented,PMMA50ppm-3,PMMA50ppm-3_1_augmented,PMMA50ppm-3_2_augmented,PMMA50ppm-3_3_augmented,PMMA50ppm-3_4_augmented,PMMA50ppm-3_5_augmented,PMMA50ppm-3_6_augmented,PMMA50ppm-3_7_augmented,PMMA50ppm-3_8_augmented,PMMA50ppm-3_9_augmented,PMMA50ppm-3_10_augmented,PMMA100ppm-1,PMMA100ppm-1_1_augmented,PMMA100ppm-1_2_augmented,PMMA100ppm-1_3_augmented,PMMA100ppm-1_4_augmented,PMMA100ppm-1_5_augmented,PMMA100ppm-1_6_augmented,PMMA100ppm-1_7_augmented,PMMA100ppm-1_8_augmented,PMMA100ppm-1_9_augmented,PMMA100ppm-1_10_augmented,PMMA100ppm-2,PMMA100ppm-2_1_augmented,PMMA100ppm-2_2_augmented,PMMA100ppm-2_3_augmented,PMMA100ppm-2_4_augmented,PMMA100ppm-2_5_augmented,PMMA100ppm-2_6_augmented,PMMA100ppm-2_7_augmented,PMMA100ppm-2_8_augmented,PMMA100ppm-2_9_augmented,PMMA100ppm-2_10_augmented,PMMA100ppm-3,PMMA100ppm-3_1_augmented,PMMA100ppm-3_2_augmented,PMMA100ppm-3_3_augmented,PMMA100ppm-3_4_augmented,PMMA100ppm-3_5_augmented,PMMA100ppm-3_6_augmented,PMMA100ppm-3_7_augmented,PMMA100ppm-3_8_augmented,PMMA100ppm-3_9_augmented,PMMA100ppm-3_10_augmented,PMMA200ppm-1,PMMA200ppm-1_1_augmented,PMMA200ppm-1_2_augmented,PMMA200ppm-1_3_augmented,PMMA200ppm-1_4_augmented,PMMA200ppm-1_5_augmented,PMMA200ppm-1_6_augmented,PMMA200ppm-1_7_augmented,PMMA200ppm-1_8_augmented,PMMA200ppm-1_9_augmented,PMMA200ppm-1_10_augmented,PMMA200ppm-2,PMMA200ppm-2_1_augmented,PMMA200ppm-2_2_augmented,PMMA200ppm-2_3_augmented,PMMA200ppm-2_4_augmented,PMMA200ppm-2_5_augmented,PMMA200ppm-2_6_augmented,PMMA200ppm-2_7_augmented,PMMA200ppm-2_8_augmented,PMMA200ppm-2_9_augmented,PMMA200ppm-2_10_augmented,PMMA200ppm-3,PMMA200ppm-3_1_augmented,PMMA200ppm-3_2_augmented,PMMA200ppm-3_3_augmented,PMMA200ppm-3_4_augmented,PMMA200ppm-3_5_augmented,PMMA200ppm-3_6_augmented,PMMA200ppm-3_7_augmented,PMMA200ppm-3_8_augmented,PMMA200ppm-3_9_augmented,PMMA200ppm-3_10_augmented
565.72,0.0,10.693116727844957,5.636546119754489,10.352195002121032,3.927098522502071,2.543769287156347,10.713288986905761,1.3322012312530167,12.303486773271427,3.960354529130437,9.03531027106663,0.0,5.364426626919626,7.0443157862675365,0.7922263612891995,9.383741734179926,9.009172500753438,1.516117917467339,6.845793759384752,8.6073480636222,9.993151301270677,12.404878567184944,0.0,3.385829468671317,5.799032838359094,10.417919653706337,12.319686989288018,3.87026102481709,6.970047847618981,9.274653771491078,1.4899029241868345,10.867430328227565,2.301635464273165,16.63,16.817994255370557,25.048276594301484,17.58032116149842,26.39268434343045,23.56183767496056,17.182506133259366,23.340894635412475,25.531034563627127,20.840550493833398,24.792794492232435,0.0,2.2259197803652944,8.63792720708094,16.701440703431594,13.557787147958011,16.129028433126436,2.8211586585116972,5.180281940359562,13.586270301913807,4.775846476092927,6.272448386750565,4.23,6.485694156650938,7.329016579568937,11.464672958607231,10.000016770880642,9.372059801055114,5.054598756839123,6.469419201956134,4.809203332914245,4.786990242447926,5.122259042932463,0.0,8.750289690905177,7.726922466302096,9.891882807890342,12.963975668356845,50.430102992527004,18.546928179133786,5.21036256701751,2.7578921258070044,44.124599161477946,43.664849378099674,0.0,61.06942926751311,50.03890963011982,11.310530171753054,52.15451433973338,5.883260315326334,49.24309430773616,6.642413990240812,37.63482129004685,4.398922490369438,14.817335967027356,0.0,19.437564234499956,3.0672495306428917,56.9314247191091,24.657997706673125,49.25442336954499,56.04153735992278,57.263408985627166,63.978015532665594,14.590772421898087,34.94887856988391,0.0,60.69417078914121,65.02931906623347,55.252635513650254,17.37189967847604,63.31026411955863,49.152542722177444,3.6072908897583615,62.32871991733199,18.7433031761872,7.237616022840871,0.0,39.503674254844135,15.007843272539624,17.34690085925862,47.84695438008886,7.356666712563035,35.25086114464453,31.501191753097043,12.553393069288608,19.66835643902021,42.68034463484013,0.0,53.06940287782664,16.00473954350456,56.92732319367591,26.05380379668251,15.915243379027803,62.306408065403325,68.16051895571502,28.274846518809976,16.743764466293335,3.8784608440800015
567.8,0.0,1.8671051623482937,8.829783285921003,3.88162432922981,10.628301337884293,8.69902045357561,8.00673508856853,0.25526719938447223,11.307149227980092,0.7432011941369023,8.356942268390721,0.0,8.800088554002361,3.197005521661996,5.080788788002829,12.009271268393064,5.69785333089834,8.871135252978993,10.407254103134038,1.3544296223585526,3.9516965743807715,3.1947505043038436,0.0,0.39543451488004633,0.5489546540743947,2.2578725514636324,6.765729882760902,6.871531383945779,6.220830918014922,11.507003145246788,11.471097381093125,8.0663088445511,3.0534917598050293,16.63,16.817994255370557,25.048276594301484,17.58032116149842,26.39268434343045,23.56183767496056,17.182506133259366,23.340894635412475,25.531034563627127,20.840550493833398,24.792794492232435,0.0,12.196836563345911,11.513408842802512,3.172914048211289,4.7393399867192665,9.724248402541757,4.892528104124958,0.4966682985704229,13.199417751581707,3.488054673854841,7.718556695652984,4.23,6.485694156650938,7.329016579568937,11.464672958607231,10.000016770880642,9.372059801055114,5.054598756839123,6.469419201956134,4.809203332914245,4.786990242447926,5.122259042932463,0.0,27.248802273151014,35.252714204736584,10.908368770055093,46.05007900061474,8.368549971298656,47.142932893526236,7.661269224684425,4.726133369693836,24.72888245226465,9.846394734238338,0.0,9.575418380168285,24.926030086889906,14.018154186438013,30.709429952251863,9.740029515113974,29.658564229474006,3.236584718717038,51.310403575443104,58.745347930642524,51.272476870282404,0.0,21.439224766219315,36.139548000249974,63.90682763290883,46.85205103544917,43.60442037898774,61.24345176436615,48.129400412716755,62.938533534708924,49.92602676062696,3.464073530264282,0.0,17.28027345770029,31.11411370263945,60.703247928423885,44.18041818203677,25.85493396689959,66.02475136609596,52.40461437298621,49.744828240994735,70.31073697802992,46.730352373579194,0.0,61.90609117952393,49.012935055989445,61.702722824776046,43.55987765890385,45.41463751406512,42.34716325894934,27.789200915139045,24.6219804379755,46.70992310952653,66.04847522563705,0.0,9.064870224922503,45.49591193075621,29.661662068397415,71.12242072638207,13.531682228602099,52.172069708487285,40.535767520191634,30.938574017504997,37.07564265875635,29.58324811270377
569.87,0.0,8.462966797626676,9.602503466135614,6.446068328852249,8.378503156488142,8.379068441685082,9.159591901126323,12.088278408934974,6.244258290269183,5.65352875079816,1.8860855929304263,0.0,2.178587851696309,7.301170518849738,5.259663417314088,9.170310141642119,8.944437630243977,2.878903910847903,1.7628000521939295,1.4544592768312068,12.4274418430526,11.683454820313033,0.0,3.5673107015637298,7.689852036252294,8.58977150130834,5.635924952819265,1.1398701322253926,1.529911777709784,10.040452820128175,11.386842402744826,2.1152499520310513,0.04194943579839493,1.62,9.016156651441966,12.86240695371761,9.144326929955152,18.992779926309186,8.12929065645605,10.858058218251259,7.229555134926281,6.213602623883627,9.42855402028843,10.695141936720571,0.0,4.670850476307354,16.982897110625828,15.002928659047623,13.093883015234283,12.670033853076006,1.6824012996502993,10.611710777798834,13.462862348799176,6.117735263761856,12.28054593702189,4.21,4.9947372167892015,7.172384515012148,6.862288814318556,7.56459493080304,9.076330732267827,4.312714304453246,4.6302516754005465,4.779951369078802,4.477422023684854,4.734008725703774,0.0,6.677181730215876,45.035086046937195,55.25951398248821,37.95306103785591,18.66588970800823,38.65127868952892,22.47641966601401,54.73256666534309,20.56326863180655,3.79063294095539,0.0,36.59896370371602,58.043011054495324,26.393405896129007,53.23059160880309,32.39851011338628,43.48156694248917,54.39100471166807,11.562755847466303,16.488283700379426,56.159485904969664,0.0,59.17354307118434,34.1106095457685,57.22366430969683,64.7044918938855,52.33044448645325,59.04490127740844,48.34250282889002,31.663739546284486,18.731883921928198,5.368267473148148,0.0,27.97716110840334,42.30003404293023,54.20637474457373,4.039308767829638,14.141565204204843,11.18767426577846,7.52377812122392,29.095943314405496,23.543877118314313,21.670582166940807,0.0,16.706032373954045,55.41162162177986,47.437943616669024,74.34630817087043,60.280538995255796,61.25926156279174,14.720409757014759,48.52598187810533,70.04992483474449,0.2304855273949765,0.0,65.48993463837226,9.588128832087264,53.43052521133204,0.2328652287561566,8.62862260994387,9.02664268350943,55.27871934884105,8.189282440804277,18.905651062093,58.72221667880727
571.95,0.0,11.282482497617885,0.7238337112940895,8.58063982504075,8.46961183297644,3.7045857068463506,10.777656888182266,2.5379109920073617,11.906602498508343,7.695715079454875,8.637838536805162,0.0,5.399047485517712,6.321704509648141,7.606878027296365,0.22704971387211356,10.786999876798458,7.673529949895111,11.374693522459348,7.543357483306534,7.400867385515273,9.742156455025631,0.0,1.3093160864007143,8.033542380962299,12.02350714504746,5.116917076896191,10.478948308972939,0.8982139415501657,4.406325631303415,2.9001037633321394,9.38004566822739,8.303259406401681,0.94,1.535300176406142,2.839392574019892,1.3189676239619037,5.476366809680647,6.9333865274751165,6.192832064785231,1.4434328873035538,4.627678375694508,1.460306406274173,10.231632891221361,0.0,8.375440395915696,7.577639736832123,9.443250231602123,12.50823873158404,4.667126910409214,6.303582493544629,4.4461058295239715,16.76483398559172,2.793452708059184,8.17016285999114,2.74,3.3895938984612908,3.6499531919047223,5.80835540643783,2.7735982834733894,8.991010843990562,3.0032798046391993,2.8628300802885374,3.088713569571841,3.4709689124473178,4.431551930345143,0.0,47.222551156350406,37.532640614849356,56.41199275167199,28.693054576263286,41.96823658191772,53.85421585922108,44.911096534704534,1.4779106833346425,20.122348975590974,41.47022416178297,0.0,47.85049285766873,32.395465514585254,23.986553905161742,31.61167291269015,20.8633881154129,40.74816231255388,2.8956713984668716,7.8971264874312235,19.484464332244485,4.311895654585091,0.0,22.533303450190314,50.720135549933005,26.598547444118246,21.605134009367468,59.54442287478084,36.02289305060417,55.039091160726294,19.338954972882735,55.09391486996937,24.521248128384503,0.0,37.249992231248406,23.017064726838647,13.805949678063374,49.9262092387756,60.409639667651135,17.564444461430572,15.478100596090615,1.580056065169495,42.92234058425246,37.71136561979292,0.0,73.08361417719544,69.4947842572048,68.19666213670837,30.841022568772548,27.1809607968961,32.81574074416634,4.599034025618414,15.823364022359426,56.781431429928695,70.69517278503605,0.0,0.054580403247816135,15.6753125139607,70.01187665692667,3.215961946423972,13.886931286077038,30.07585980102154,3.8514317313110977,58.33802245456725,30.63476941070674,20.30633336434684
574.02,0.0,4.42603969541027,0.717021561797864,4.4608267274245,1.9493836990100097,10.037031297356613,6.4989513124858025,0.5771521247361765,0.11464317405422546,8.635675655120512,12.258816774499863,0.0,11.426134612781246,3.723879490398748,8.808692187006264,6.058407458310665,8.994384720174837,0.09911471470016366,7.1004748087430425,0.24767956931028648,9.335768998527524,2.085191121080353,0.0,9.163921919889424,10.308945569749994,12.341038920270815,8.824586562565756,9.541108910145224,5.449487976994674,0.28441094046445065,6.487404929775411,5.721145150287355,11.749523068317268,0.94,1.535300176406142,2.839392574019892,1.3189676239619037,5.476366809680647,6.9333865274751165,6.192832064785231,1.4434328873035538,4.627678375694508,1.460306406274173,10.231632891221361,0.0,14.577929266252811,2.615797614935292,10.978043947989836,4.718591550058947,12.741859112596845,0.6650364576331967,7.609604895048106,1.5628425006922704,6.767929155112052,12.608855311990293,7.04,21.341836557123802,18.065829310368247,10.13848129722985,12.852333581936128,8.226868511916535,25.172721580947133,9.155338667256403,20.626852456985308,25.60210619831057,17.134230399339184,0.0,39.71454617627816,11.392352173008618,37.219459426797265,35.547354194694414,37.86148651649847,47.123845324096266,21.18734768460695,25.854630484840754,49.01392967834257,59.023234410458834,0.0,8.909026850680304,40.77205120757257,7.463782135551839,62.92296911074613,22.16297562278288,20.314945563718247,4.912126455061729,47.19080313766123,39.14809162428734,38.80715505084978,0.0,51.91615511368146,63.65379916096706,11.215731829901936,25.125380386295785,24.03313449481664,18.354887435032257,62.32265089176896,13.460027071604317,15.882482263482613,55.61930806841947,0.0,16.20740960409898,45.29938259538747,69.75481160685906,21.272775031358275,21.971311078197466,24.057565360842343,38.86376889961771,34.041200617903854,4.006269472244929,25.860111660094386,0.0,5.796696023263636,19.705210133122723,2.5817590683447427,31.951662711301317,40.872134027782316,56.891566045920605,27.87813467730879,74.38572793124112,68.25569001408601,38.25137285342144,0.0,42.847689473838365,13.332930495613152,32.888717781079606,44.93121260504303,23.022527757558542,58.10875700334322,32.914501102472286,49.77101284981783,33.100481644295385,48.33308759813924
576.09,0.0,0.08690189064071908,6.011298458228422,7.139935856149375,2.411369817715512,8.506007989960743,11.188372564553923,0.4915082042203418,3.40032385466823,0.3369011845627512,10.137085725864667,0.0,0.43208481365324036,5.477641202312926,12.724871185110691,12.820036053961257,3.232717745844188,7.211911646562867,2.1678192215274965,4.289262204263191,8.630784987384969,2.890767875210334,0.0,6.672522375472216,5.380504132494382,0.9340837023809634,11.938021532047257,5.416312641714035,1.1607038205340785,11.30226540740296,5.954589912269031,4.204509917611933,1.5016035149501534,0.0,14.509770112967955,0.7931637392214901,16.68140021266869,4.120017732614092,9.65812966094322,16.916289409729675,1.783075823313404,1.1026109039914256,2.248845426279966,10.409159635041819,1.11,4.731100080732444,3.649326081687674,5.004993648900176,13.35650468174439,6.24218794891806,9.420358536163977,6.651686394053266,8.768399482831256,1.2341323335299617,5.51566716759468,4.3,5.617653344211372,6.59916560513583,8.396600684410213,5.001456616455602,5.773421971676648,9.793418145210918,7.353161009007392,5.329745450037492,8.408808117293635,9.497228514731281,0.0,60.030137650557016,12.32536139114202,28.2137831568057,50.426915922997594,39.051982893437604,7.0906866445570556,17.119577243918524,32.007962639474265,28.4298600083898,22.26493402471232,0.0,30.96182168688465,25.077388884294788,30.573644883714607,14.203441480013874,28.573906317384502,57.51446418853429,40.3008165749704,18.29106240432727,40.0283062997251,16.016457757065233,0.0,14.752682900403503,55.524714014659125,23.954349907226867,47.994697587695214,14.11008590592106,61.81682006569486,49.1057286273602,14.33247477136981,63.689273591133976,16.10900289672754,0.0,66.8452727784739,50.80933540376914,51.346975667535496,69.42538565513898,22.584313381148032,9.556522326507706,33.12921916975404,21.538606833459212,47.762664892982755,16.07383180982225,0.0,72.57674374483159,24.336889603614004,7.349882981373518,28.946114651048067,20.78473274772279,36.896032813280456,69.88705972846938,45.793768061127615,16.31394976866779,62.42927272918927,0.0,27.965034775970068,69.0197248888746,54.77061376464769,50.088471509734106,12.710571657095619,69.39336614204548,30.498437627192185,18.68379150812271,71.06910339045979,52.850520285092614
578.17,0.0,11.11175866404607,10.622611952761112,12.091189968474746,0.5109742761075097,1.0946361631766877,6.6062162339736945,2.8678561678989802,11.737416938596201,2.884203011197907,1.7023582017788181,0.0,6.365658728777789,12.47615158398653,0.4089207637274152,3.671723809945547,6.881637021979245,1.046424675413386,3.1257233712020835,1.5815132824201612,9.493649484907099,8.008311890129626,2.65,3.5641125887892593,8.061869077360617,4.8788702868817,2.6756473378990706,10.42748405176345,7.122635338868923,4.715902454069711,6.386632062666543,3.7995392140915314,3.8576387209629743,0.0,15.02936823981953,11.741362718563977,3.902114034146283,15.338342360895982,0.708104831051295,7.387418983809699,1.4474084883050324,17.735356522069928,3.599008224645135,12.946203074637271,1.11,4.731100080732444,3.649326081687674,5.004993648900176,13.35650468174439,6.24218794891806,9.420358536163977,6.651686394053266,8.768399482831256,1.2341323335299617,5.51566716759468,4.3,5.617653344211372,6.59916560513583,8.396600684410213,5.001456616455602,5.773421971676648,9.793418145210918,7.353161009007392,5.329745450037492,8.408808117293635,9.497228514731281,0.0,57.13447600470182,24.95218571428178,32.52675989566102,21.58188863201714,10.672439735762605,56.96094394341653,32.910315686496304,57.191735971351974,14.604339906775865,14.565774199016746,0.0,4.16967958497051,59.699107385356896,44.90613877042567,2.7554963063858073,19.044786052877065,42.97943581604302,22.06512054848238,25.65905251797983,50.28736586450377,53.02696589392414,0.0,36.84479949376108,12.436147317877353,10.285106568620677,12.043769734695864,16.355308345027062,8.010632803480927,18.039340750001806,4.692361553701186,17.535955005323615,51.752831178802744,0.0,21.99237123447229,6.7845946296347,9.83621866598145,28.774304644078093,16.08239522650618,49.482146520146365,32.6712048200458,14.798938980079084,46.200538719198676,57.747177122479414,0.0,8.52872398914301,0.9619776361854238,13.703834544505495,64.63789546455484,44.08431623865791,2.6072921381941097,51.278675121131435,60.689237898325324,50.14996085127329,22.097345632351114,0.0,38.83570514236091,35.37930551809665,59.997128952263054,11.47728604457051,25.38301747016133,65.66380830806179,66.05765135663881,4.924609812059901,1.6678801300387547,66.97277035979296
580.24,0.0,0.4215965975753089,2.8145632752071315,3.805695061676863,10.605581802346448,1.718413042167984,3.7315218219069113,8.570232180524524,5.515111157124973,4.371541724336894,0.8663274844220806,0.0,1.107553942570231,4.984535044338169,8.605387376169679,5.449361064226844,4.818511324381523,1.643730073619252,5.500084397394154,0.816154201954015,8.442703601187503,9.854469429928999,2.65,3.5641125887892593,8.061869077360617,4.8788702868817,2.6756473378990706,10.42748405176345,7.122635338868923,4.715902454069711,6.386632062666543,3.7995392140915314,3.8576387209629743,0.0,6.754919325111566,0.9542515840954343,6.351692041318198,6.339729287212392,12.774528014721966,8.094206293658585,15.517227221472064,2.500112397090142,8.596590268836918,6.540882748123775,1.11,4.731100080732444,3.649326081687674,5.004993648900176,13.35650468174439,6.24218794891806,9.420358536163977,6.651686394053266,8.768399482831256,1.2341323335299617,5.51566716759468,0.0,9.250503209197769,0.9690907982238378,6.919537636703194,17.18625303272781,7.928465419457016,16.5619931300863,12.080790548602188,4.459404875250254,12.348927145610167,13.335444098595056,0.0,2.066311583750248,55.26908552387652,57.08466995459327,45.201004223845835,19.717507960956212,12.562950000644948,50.3711114744159,36.15928987578888,5.523760283339008,17.64416642305155,0.0,3.9105045425485794,17.590554664768174,8.522225748164383,45.19751998980868,23.45470455586905,26.937189021993753,1.977811827160483,46.80797955490065,13.681808614573326,39.98742235721856,0.0,6.855130811550159,21.48196057674342,34.87118497871028,15.155654176679176,39.34898846281289,0.7309712675140475,22.54017555115508,54.580689694522874,11.540079839421033,62.69789424350142,0.0,68.43431455816491,29.110216320458335,38.21031072985475,9.29829022967779,45.73180149870082,19.39944245370675,18.75104655572425,8.154830770991763,67.52845061880598,47.11968515118711,0.0,49.403900750901975,21.435955553673786,24.902940141206468,28.444160191355326,0.6811252594507601,26.994719682182822,15.829946086499445,29.911310276046407,52.52485370422931,63.45433624478788,0.0,24.864858472129036,40.17372764106047,55.891815342202456,32.33359793697665,33.9505233819807,30.189855653676215,10.76058345209826,19.084196843277976,60.80651444481648,53.438061088270494
582.31,0.0,7.657678276725602,6.720202611357119,5.14271665689156,3.022941929434679,7.783602972377257,1.169744856608237,12.314245879821698,6.800535757003896,6.426030113760889,6.9560204035030635,0.0,5.466797472155254,3.239888161678701,12.279959732595163,0.6909540251901929,4.89943071034753,6.290621070768865,10.785788668493659,2.0860176314243146,2.2919780751681498,0.42200791000778115,3.1,13.09423677405542,5.5132785275448075,8.402135285791426,14.391396832327535,5.643384500162002,7.905359883605204,8.717071905266243,4.054687822257691,5.187902124307662,10.374016654673207,0.0,17.21769019591469,4.35057711667181,8.871371411484787,7.07299380731616,16.48923631504541,1.264822531177879,7.41780843774972,9.773754386082853,4.261245086261539,3.6475799380568223,0.0,11.306994971781506,7.364120901660177,3.881673386186305,7.509141926886005,5.120217092482182,12.512735828065457,5.770756559559181,1.8887776836181382,6.123636748494476,15.407884645413327,0.0,12.001770659325713,2.696879677155202,15.19344359648108,14.686629635288472,8.756019886815606,15.632617010274403,15.542804891335395,9.277491250927223,8.708166859997567,11.43452017587949,0.0,11.132728608563992,2.1489159657842416,9.063957619277007,9.2668747683557,40.69410349405779,0.2817676945297665,58.426052499558615,8.214467910376861,22.754673082671758,7.336609288318649,0.0,8.01211634145184,15.78348769535514,39.34153750755028,42.70160205184136,12.29003359826098,57.97208698247187,11.440200778404531,49.04115317106601,36.40467515097462,57.6348694310662,0.0,37.331086359230255,32.56952549640996,57.494187926353334,5.198217276442089,13.296961064575793,34.78261181594162,21.09697392389203,31.202376009918027,34.847512150411895,40.223989575114985,0.0,35.510819975621985,21.40919815974918,70.18064585720337,23.54258674267541,55.62290134062319,15.009286008801652,42.61452060664041,15.885234067370174,69.7531358413285,66.38422843134515,0.0,50.120207374262336,45.91323259450742,26.19470487857398,45.30073183823315,1.8264497171758365,22.524238843763793,51.147823985261844,63.05150935521187,59.884833906573625,49.26196974365122,0.0,30.86222538845885,15.922532128227857,20.22548734664125,15.866694045935365,18.082654229869604,14.946253024353721,67.00515778426114,43.981749101969854,17.98387151460945,34.08115916209048
584.38,0.0,9.930218033459795,6.6829156200128015,3.215250269681515,5.370676858762159,8.334663719036714,4.833669230607371,7.034692792026896,4.344266668528037,3.1606420866134215,1.645555074141243,0.0,12.103796649387165,1.9312282416062883,2.2098935603625622,2.122370116674894,10.703793876000153,9.709683040861718,0.21771982451842606,8.455117568691247,11.08683437633469,10.098148118189473,0.45,0.9824261437678421,3.9499548126684387,3.8215899496941983,1.26687063915427,1.3598532416055062,6.591033150124378,1.2127453675903666,0.5091587647808388,4.1744773401621105,5.658475187768429,0.0,2.8383856982962157,15.997496993453185,5.689021333902908,17.17624777496831,10.700325402489868,10.866736470438518,17.424523585091464,7.70477393075199,12.976591252634108,8.331170774422475,0.0,11.51463163237039,4.347505738724349,13.04936320373303,16.854595931958407,10.018478723793462,13.407216346528172,15.59235018143861,1.6021625134306552,12.99700487555992,4.827429892601492,0.0,10.433418018616477,18.42425273168242,11.49102197909982,2.4098827533705323,4.778772159016,11.437984646092685,1.2209908236832283,8.018214623745036,17.293285233569073,0.050935263823905515,0.0,61.02648276983066,45.193323601303334,25.092620141075678,53.241180234323515,9.719288846228261,25.721404580584156,19.599582928322114,28.556285136029796,17.145317222029345,7.858362651969935,0.0,11.705103400617219,53.447128071163576,15.282592349221623,33.077218859393994,28.90819683738032,36.457714508017254,56.576491798141106,10.275850256981014,60.053794918430135,60.019625980826234,0.0,19.172607027901794,42.6740202657816,24.968121976706417,12.332720441276136,31.811998567113484,10.017454437694933,25.73275966156122,14.683811378556578,9.50012613606184,21.762073274177457,0.0,54.80329721642924,39.79184698809699,53.53851931335502,45.54475780298762,23.168952220466338,33.736390208584055,54.554593668329964,20.158455426557488,16.902621621792473,56.08714125768634,0.0,10.384642584011146,47.47734117884687,44.20207637649388,52.50758903942817,16.00851229108897,36.06393978811839,12.055785870988492,34.28004234981754,59.548055749346396,51.23136849366511,0.0,65.44743577162845,39.74431453355679,13.464417664333745,13.331382057994235,0.5354543657889567,20.1317903158393,62.62519212202816,15.355221051931883,56.86807961208796,41.6497123800363
586.45,0.0,8.517856209861435,6.170206132374462,5.340356425415257,12.422747838846348,3.0629494077029515,9.844908128534193,4.4091915121150596,1.092135829808734,6.448288850840256,4.3238750261263075,0.0,0.9222812658132845,10.298440256844005,5.820482846523409,0.08461986758425932,8.804598682853756,11.88688195311695,7.43417849900439,0.13045741459900603,7.177003276966755,11.084503568527312,0.45,0.9824261437678421,3.9499548126684387,3.8215899496941983,1.26687063915427,1.3598532416055062,6.591033150124378,1.2127453675903666,0.5091587647808388,4.1744773401621105,5.658475187768429,0.0,14.595970256206295,13.733331360610975,9.9139311416378,11.843653896196098,8.95864005101779,3.8160696532288054,11.573823917666626,13.757113989452904,14.596429766762732,4.410067124783586,0.0,7.372831484795401,13.400427683626601,7.820629287806162,3.5857967602562453,0.4750520873156234,14.622225622938068,9.600826276003646,15.267831948898502,14.57140784796813,11.925721867952499,0.0,8.292368674337151,0.869783366339561,3.2512764382301107,19.10487620419312,6.63745186380854,3.5953672896496416,0.8710401764883535,7.258051717833628,9.321729632695886,3.334501501813603,0.0,34.613230414496385,30.52030303489356,30.37407690819921,41.867948005578015,45.07388425651214,28.512504329195423,18.308755631384457,18.751217242256015,17.409380245428267,32.93244375440847,0.0,58.54460587673931,49.59873024789249,20.884495290244583,18.54750893915934,48.49743300331932,24.06447470753163,48.65599607614182,48.03630710003616,62.26408913641716,45.32911866072989,0.0,14.377496550459728,62.2627882080183,0.6944191875175016,3.2393253693777204,22.0528518696018,37.634409019495955,60.6308181772073,19.081782051937218,64.0026717569114,62.96460786163713,0.0,34.57039232107992,5.136664253263387,57.93877516418863,70.41872032677239,4.674712159505108,32.245579837516686,13.294883992923001,61.41472722489949,55.9182833884243,48.29761308748346,0.0,57.015496173971314,56.22442411371874,42.48945379873686,44.71675287081379,53.53069209660507,57.03222660225364,12.429521511038258,48.60581794951613,21.493311436503372,39.43630151355079,0.0,58.29211145969909,19.89338827597325,69.35417707867522,24.761535287293288,9.990397032892476,6.705364518916555,62.29314682476349,21.590717910231717,0.20782932208115662,47.89867016255704
