wavenumber,PS 10ppm-1,PS 10ppm-1_1_augmented,PS 10ppm-1_2_augmented,PS 10ppm-1_3_augmented,PS 10ppm-1_4_augmented,PS 10ppm-1_5_augmented,PS 10ppm-1_6_augmented,PS 10ppm-1_7_augmented,PS 10ppm-1_8_augmented,PS 10ppm-1_9_augmented,PS 10ppm-1_10_augmented,PS 10ppm-2,PS 10ppm-2_1_augmented,PS 10ppm-2_2_augmented,PS 10ppm-2_3_augmented,PS 10ppm-2_4_augmented,PS 10ppm-2_5_augmented,PS 10ppm-2_6_augmented,PS 10ppm-2_7_augmented,PS 10ppm-2_8_augmented,PS 10ppm-2_9_augmented,PS 10ppm-2_10_augmented,PS 10ppm-3,PS 10ppm-3_1_augmented,PS 10ppm-3_2_augmented,PS 10ppm-3_3_augmented,PS 10ppm-3_4_augmented,PS 10ppm-3_5_augmented,PS 10ppm-3_6_augmented,PS 10ppm-3_7_augmented,PS 10ppm-3_8_augmented,PS 10ppm-3_9_augmented,PS 10ppm-3_10_augmented,PS 50ppm-1,PS 50ppm-1_1_augmented,PS 50ppm-1_2_augmented,PS 50ppm-1_3_augmented,PS 50ppm-1_4_augmented,PS 50ppm-1_5_augmented,PS 50ppm-1_6_augmented,PS 50ppm-1_7_augmented,PS 50ppm-1_8_augmented,PS 50ppm-1_9_augmented,PS 50ppm-1_10_augmented,PS 50ppm-2,PS 50ppm-2_1_augmented,PS 50ppm-2_2_augmented,PS 50ppm-2_3_augmented,PS 50ppm-2_4_augmented,PS 50ppm-2_5_augmented,PS 50ppm-2_6_augmented,PS 50ppm-2_7_augmented,PS 50ppm-2_8_augmented,PS 50ppm-2_9_augmented,PS 50ppm-2_10_augmented,PS 50ppm-3,PS 50ppm-3_1_augmented,PS 50ppm-3_2_augmented,PS 50ppm-3_3_augmented,PS 50ppm-3_4_augmented,PS 50ppm-3_5_augmented,PS 50ppm-3_6_augmented,PS 50ppm-3_7_augmented,PS 50ppm-3_8_augmented,PS 50ppm-3_9_augmented,PS 50ppm-3_10_augmented,PS100ppm-1,PS100ppm-1_1_augmented,PS100ppm-1_2_augmented,PS100ppm-1_3_augmented,PS100ppm-1_4_augmented,PS100ppm-1_5_augmented,PS100ppm-1_6_augmented,PS100ppm-1_7_augmented,PS100ppm-1_8_augmented,PS100ppm-1_9_augmented,PS100ppm-1_10_augmented,PS 100ppm-2,PS 100ppm-2_1_augmented,PS 100ppm-2_2_augmented,PS 100ppm-2_3_augmented,PS 100ppm-2_4_augmented,PS 100ppm-2_5_augmented,PS 100ppm-2_6_augmented,PS 100ppm-2_7_augmented,PS 100ppm-2_8_augmented,PS 100ppm-2_9_augmented,PS 100ppm-2_10_augmented,PS 100ppm-3,PS 100ppm-3_1_augmented,PS 100ppm-3_2_augmented,PS 100ppm-3_3_augmented,PS 100ppm-3_4_augmented,PS 100ppm-3_5_augmented,PS 100ppm-3_6_augmented,PS 100ppm-3_7_augmented,PS 100ppm-3_8_augmented,PS 100ppm-3_9_augmented,PS 100ppm-3_10_augmented,PS 200ppm-1,PS 200ppm-1_1_augmented,PS 200ppm-1_2_augmented,PS 200ppm-1_3_augmented,PS 200ppm-1_4_augmented,PS 200ppm-1_5_augmented,PS 200ppm-1_6_augmented,PS 200ppm-1_7_augmented,PS 200ppm-1_8_augmented,PS 200ppm-1_9_augmented,PS 200ppm-1_10_augmented,PS 200ppm-2,PS 200ppm-2_1_augmented,PS 200ppm-2_2_augmented,PS 200ppm-2_3_augmented,PS 200ppm-2_4_augmented,PS 200ppm-2_5_augmented,PS 200ppm-2_6_augmented,PS 200ppm-2_7_augmented,PS 200ppm-2_8_augmented,PS 200ppm-2_9_augmented,PS 200ppm-2_10_augmented,PS 200ppm-3,PS 200ppm-3_1_augmented,PS 200ppm-3_2_augmented,PS 200ppm-3_3_augmented,PS 200ppm-3_4_augmented,PS 200ppm-3_5_augmented,PS 200ppm-3_6_augmented,PS 200ppm-3_7_augmented,PS 200ppm-3_8_augmented,PS 200ppm-3_9_augmented,PS 200ppm-3_10_augmented
1171.81,10.61,27.414283023601865,12.132846919526095,21.764014174455948,28.871518970268355,24.71214331744258,25.79698261009125,42.274252348084296,38.631875899072625,52.21081396591109,12.503818666370927,29.05,33.230713278867654,54.591604519114455,49.17361761199947,43.95329044565604,62.1492542468458,40.159583977599695,45.60992507279619,33.833489735203166,69.58384228429624,60.64296472222712,11.3,18.096476378358656,40.298071171648395,12.225587815933174,23.327220904899104,37.73596471887833,18.706942501155098,14.624795481122604,15.480824521370092,24.37697038556687,13.495970880332315,0.0,18.5444800238637,3.6431400999862196,50.01022948506507,15.137645496738322,38.292344474681244,35.558574228586444,41.97843647086377,3.6150588009521027,54.091921234855235,53.362222428794524,0.0,43.097958111013426,0.6569972496291742,27.663320678846535,35.010876797974,36.70194238627459,13.719471584077203,34.74294976777798,20.09278117762999,57.21272167154007,23.020672233318685,0.0,41.58136882427873,21.23790812025899,58.115099136679895,29.389851322977723,38.950110358489084,58.58524291809356,53.778858026351045,44.218240710223526,51.08931888960653,47.24324649785171,0.0,59.720787744415354,67.90391970851725,91.7185052029393,57.027174018220975,16.848267770332743,84.581538185161,44.18243284576621,45.277528891264524,60.144865725325694,59.65209216282397,0.0,62.431605387370205,81.59755905430178,88.61465836125716,104.50514113098589,97.1303441423142,77.83664057168109,72.37534680100978,96.98395620778167,96.0321534949817,83.80992712595977,0.0,110.6448899626903,18.25880878534385,0.8441360439972571,42.10205777008702,69.263508617115,77.51237181695589,22.11904575914106,108.81502528840407,107.67706096732455,66.70680527485482,0.0,16.099906941074003,46.072697820888735,69.37241902614541,9.62222526930604,61.795915528376355,91.44808671984099,100.28447859605978,34.01298171317139,103.75908844463451,85.07810529068925,0.0,101.66076544324909,7.290100938145776,3.200181822677139,6.8415514022767825,33.726125947549335,107.05591016844518,75.747412185889,115.10654146374934,35.01568172216235,55.7619630336162,0.0,95.65394590635289,114.36706191473596,28.06031066410975,62.574665384365375,52.195405487768106,64.43317006276513,58.432372326476354,26.86444733182147,106.8173433449174,72.43431627110255
1173.57,16.03,47.94931167491468,43.989583095572286,33.06298371695571,44.574295594153305,25.093841310674335,53.07063611970066,29.62743482295705,30.114604532031258,22.15462618500489,55.43926062291295,26.58,30.70671392571485,29.153414165641138,41.65473090549973,36.607611400586116,38.10410152515945,28.739508535314922,31.269151157915786,32.91432678150455,43.954553091094276,31.65884323628032,24.3,67.67389037542377,41.832912107443335,57.86903001755678,65.37120391812512,41.42827797580736,48.23087925454419,44.442207092265036,44.05536962678701,39.473654113410106,55.04125795723065,0.0,51.929650945261784,34.416605602527376,34.46644391024877,6.253518689321182,29.92523116428046,6.300730925617109,16.455986156878787,58.448409395807005,40.18687250245375,49.49585898640748,0.0,44.282062745362595,2.9284664611757005,49.47832430565999,44.07443675158565,5.814443683121723,26.165921634031157,61.71784729121697,5.213372918906905,12.799544960044786,1.3546412653097033,0.0,53.96278983965087,55.1008196215223,45.02754625737301,31.211713965372045,23.495942608838195,40.50524204823621,45.163653248727854,57.081150002247426,4.678132690376829,42.63026456476512,0.0,9.066155317018827,64.29887924862,113.87367604579873,108.89631161140328,4.42981119848422,12.426636179331027,54.8889877852832,73.90326035388155,44.94829907866169,87.21555483612727,0.0,101.65659590433334,7.857474351618043,60.953351924064926,8.350150972378579,110.25386510199402,34.75109136238569,14.444314927592831,78.72767088906366,85.28484597643494,82.14717485942641,13.03,20.3474964829526,79.18347302333592,117.55043634997978,83.89647574681977,43.5314848124323,22.75166967670182,102.22881407197342,25.06070616908364,14.466666665249855,67.10243248939031,0.0,39.83399303908085,95.02184774697804,53.68010306231145,5.98828310417097,103.18523670042127,95.2080704553285,114.20776188886626,73.1079378683125,31.634108149369332,30.024240424780146,0.0,18.80636899978295,27.945418864786525,70.72126394400722,55.995753685249724,28.399974875208486,95.58425998590305,118.95055178820297,97.92232558363759,7.238399965443019,92.7117076091198,0.0,91.90431187201806,67.5974157244722,77.06054460086207,79.32124956685338,7.898026078772353,52.492968750000045,26.664862276224067,60.46152625964681,51.06622763782391,55.5809701632688
1175.33,16.99,29.34479665001117,36.08255603755457,36.39543481918875,31.833842168559883,44.03397272151162,25.1341029702513,28.344068412768717,46.51262970236142,26.996188987162277,23.27211457730245,41.91,78.03235616265337,57.21696688598282,59.40872638375284,42.449045294900024,76.07360285941425,81.06522892942124,69.90292518577179,69.00951418005286,72.9205747202433,74.39411400619841,34.9,40.758924092452084,46.10712235761541,50.511577728512876,47.26027788318396,75.52088252172763,60.66707718856969,70.64874923720308,47.999653230137184,65.27410220503769,38.305310823817294,0.0,17.58238775122748,57.56385975683944,58.77402610972074,51.3268832815204,24.325698683794478,21.192952592674004,36.231402801103,42.50623215713519,49.676507183045885,34.449719345107496,0.0,39.745373122175714,51.82261529755094,13.598653527948686,10.61094408907247,46.19898873589028,9.673527405646588,51.430789079167816,22.510696904905377,60.49871512675244,23.29566894190119,0.68,6.480007330787922,2.468994785851008,5.919809140231952,11.718990387182656,6.386335345649571,6.681930256461987,7.6403844442539155,2.0437062349687345,18.131817583023704,1.3872653526705179,28.97,142.80603525490372,55.5271529038577,54.124930267417966,60.22416040439661,56.9797398230527,122.81067591400716,113.91609284253266,56.23213169310466,55.465036232025284,47.35646350330211,0.0,45.52539640527095,80.00744851127676,11.61859514741402,89.50955243799227,95.02654378119291,9.062242697461274,22.873887429537003,48.12686000981652,74.19537378984471,61.593167550391016,38.45,101.47884381579884,44.198366572597116,56.11533885641058,104.27565942873997,113.3329305246142,54.92411421954763,63.3670201112512,141.31637737756355,90.9151308105231,88.31868938186501,0.0,32.607780920520604,1.1851639824582336,71.64238959976912,21.12757870911847,17.171720656971765,48.26816908880782,1.6143480681820903,80.25316442663407,30.072778894944836,18.766055403248856,8.81,73.61533490383128,55.58255312022632,56.161505699831956,14.638323925258206,108.6454726480993,9.656957146225523,11.52060002283731,32.09460385553868,68.54673762933487,28.177614166102614,0.0,4.486268049301966,10.17692726941108,106.88940041517459,81.1591044182635,84.38117144613852,28.15172901785872,113.63716907469232,110.54047123076629,96.93152280158499,78.81095951874578
1177.08,35.68,63.478311990834634,56.289872384119064,44.24276901546949,72.12318241423893,45.212187675037406,74.75698255811378,56.83492624675735,56.01584388907506,68.46829722508741,78.0865242975191,105.1,145.25330375961983,132.71561478235984,111.20833661756528,118.28105349880971,147.36714393318852,118.21525696111894,144.14848336694752,110.14830499986687,145.8393017375448,142.49726615654188,65.24,91.85288079577718,103.84512994012528,81.85855057114595,96.53144153287889,78.17498610768716,76.33365734317309,65.86755420938319,80.58937831165497,103.3990894842241,109.12127220552773,17.78,65.84088500137727,32.8473275346517,32.355019509914904,32.4988350285421,58.707551496013224,54.25624530056425,59.59506448794812,39.73006668654121,24.156030641360363,19.959455094639054,53.79,82.50717986687567,82.19898942981052,63.09079475917415,84.22892699385929,88.40909132106944,92.7473058567325,94.58729222603586,63.64581314331471,69.27036543804402,90.81835728368993,35.77,61.98522009139383,73.5208422704793,91.22465995248194,52.37659713879955,54.06323987150715,36.99788246127779,55.596166748251875,63.84291799296827,49.916050532576186,86.22618014410787,79.31,119.93016622859193,160.72386459398325,79.47818177266169,154.86362296958532,158.90208785759725,110.31257075294772,154.9128815329613,179.3987011570827,111.76216742266291,141.49900349353163,110.84,182.11925915598212,184.89036452917702,205.91035901256373,158.27992881688783,143.88245065199078,204.38916487728494,178.9740717801672,199.2049958020408,151.71808831432176,149.8504607267789,92.4,93.00531971748114,127.98376429180809,173.4021578547771,120.19588345543825,127.67832145112183,176.60969351840282,130.8850831804455,150.03169476458845,117.78978388811521,175.58830361379313,0.0,91.52632995939574,72.82875931101334,6.156643076978452,76.41317175669761,38.74146022102058,92.53809246808142,98.63791636554984,115.8300250914854,112.93533654140428,68.88031417366894,21.89,30.398945464570374,72.70123580659373,64.08958858898441,68.17352622518163,37.56744044195497,105.68750503847829,110.56943308763333,65.97237930131129,57.265854235081214,38.38418818612963,5.42,15.151496807733448,74.91591697001988,11.017875337267737,9.110778135206077,39.94443526594514,98.75518057894291,6.571387542712258,19.027771486076688,27.774748977222018,14.771603698223176
1178.84,67.94,113.4398365910863,71.33729147067729,77.84778660917274,88.62879899179782,83.29281464760295,79.87536900024567,88.80430718586265,103.60431494877189,81.11312516957433,102.19217913820265,78.52,95.9633040685172,122.71352830215497,103.79025719536004,101.8765071029395,84.70556374423849,95.65263479813552,90.04547841221697,99.41510740212541,117.97764284210238,95.425082478464,80.16,93.12223500770536,93.93496205672449,102.14850046857853,95.72037806954867,121.03625257717559,91.347023919144,111.6694079171167,113.71791605451403,101.70055800821933,90.96844362888362,70.16,70.87813047446706,88.80395446206586,94.92356476444984,89.03043103266884,119.78970692043487,94.34852049938807,88.94440799071148,114.89771688078545,95.48779400354556,112.07362328417494,104.46,118.66689958435575,109.5083524667835,146.35822820170762,111.075994814064,125.0920287716763,107.5195869328046,145.25233670821189,131.2937941330824,106.57965170378272,157.59779251119102,66.3,82.35252402702588,110.68878471315466,84.459886498997,97.80199495324442,96.37024882180555,78.80493041079505,93.79263030785823,99.227409821767,100.14693721751712,102.58652535771384,199.05,238.06304822049395,242.73927238521202,277.1580589582296,207.6331834745456,256.82318422379467,287.02322237311006,306.5571222484104,270.7599337781743,206.18544131792686,253.15008958101814,163.07,172.691549682811,205.5789948027127,187.5482936979695,208.55213015460774,265.748005131059,215.34621698367536,175.33866911515702,241.42703568452822,273.5153992707069,274.6175144093543,140.24,140.5795531955352,158.24820438760207,176.24371832419058,228.62081609663716,200.46753777074284,211.37831514372638,199.0178011462018,226.91942444357196,180.63737750625168,165.74981273331457,8.77,12.747219972167564,28.127238706104215,80.64827611550737,48.3302152743708,76.49653572436885,15.369863811866134,9.687803650959998,10.941063880007011,13.255587734515679,14.726196082277422,77.25,146.9838449040255,94.5262951533872,156.8897848421738,149.37986512107838,174.0190232705072,117.44114829594224,116.99684241131246,143.7444991187818,163.06214809119456,141.76602081909846,26.06,34.21408939488706,64.27480959997231,81.20051683296778,64.03179904183281,42.80713677357902,34.427717830033174,38.690768166328226,37.62242477885613,50.545299482065005,119.23579748750122
1180.59,87.24,103.25966091855672,102.97136387398291,108.21039535989361,90.4509010161259,92.47017496259966,134.21475005729752,115.08206841049443,90.43824231022077,90.2219666411751,107.64234543208465,86.93,114.2494686387267,91.79819108425687,87.19181606221251,91.26122602546948,95.11761694225558,103.69442761731781,112.2742805389671,112.88709108637099,93.75001789044298,87.70002605020503,86.77,103.17259867918936,110.71964959835012,88.64767535437089,110.23424758888069,99.27121711305628,108.74097633372402,91.04956925702027,90.712550185962,108.38240744448096,98.89960288505266,103.06,118.64032420096463,109.33479580897227,139.51376201233438,130.77193938930185,112.60121327577312,111.05288622762173,121.55920232287309,120.25402282582091,118.93203508873884,138.90452707509212,166.93,186.30189831650432,217.31365281678714,198.34118048693898,227.38824224027582,185.240156136845,209.52284755295568,226.56884599782188,228.27582241644222,177.84663713341453,215.89959328640455,114.52,146.38341616226288,136.06906127542166,153.79736124652115,133.63514017356525,148.18269290375056,161.51955766884842,152.45042201601302,169.97391810622088,119.14111083178432,159.52302129096614,283.48,326.90529515753354,310.61315007119015,288.4669964267841,357.21037798314705,347.3489359683981,313.1012400363476,338.126678311798,390.6112801732028,293.29506001040926,382.94125548783546,209.97,220.26621684751927,275.23800465492036,287.1164626360161,272.0744205411024,249.4515084190601,249.83191231305736,256.7218726444575,273.1092525123486,235.2558112227703,254.35289208839615,161.21,235.23252588870713,197.24286020197854,182.3266674034106,163.21267090392655,185.06291592866287,173.38725178765304,221.13052457911735,172.02600133580958,180.3104615210895,223.39923811401104,29.5,50.82124843527414,125.85853992448956,44.80301710489891,63.61956056623999,84.1103217697055,91.87159274130951,99.99081764824845,34.82181037264325,72.21274091219459,31.688072153595044,124.34,207.67444499192942,209.65140543855085,214.17047710879137,192.15478313645946,173.12832319407482,232.89732570186732,162.300197900142,155.94185256559672,202.06164046623326,187.24837416245242,93.51,112.61678264865003,160.85688908657968,148.48613132234306,134.32860256223387,161.02915554159387,94.89922116617325,203.448950645651,124.89009074581996,105.1722988656679,109.69760999691034
1182.34,111.11,117.55651258569111,124.68722338870785,121.33787945188685,135.5315937721505,130.27918941401734,125.0384003898845,126.36417725190331,150.25742438028536,121.98452330068774,144.5627232494155,55.59,64.1893392135514,67.65341576064456,72.12494899657813,68.55527768037678,67.4331830430972,73.24239766342855,74.48459531173812,88.88637998582838,59.24465718091806,71.25345415363307,64.29,88.36412625287026,109.11362279386681,74.52556830663119,72.28165957813013,82.05805290115522,107.13988754325838,73.7710425226366,84.47812187319985,66.45676160457585,84.44487580021487,140.97,179.92271343997126,192.3663051199521,201.15701977486182,172.23499794756123,171.7239514142621,178.87796325126718,161.5634064510331,179.67483542815137,188.49836013732374,162.14860269959664,217.34,256.99641107209646,250.23365392009072,248.20037453685399,267.02896661547237,224.00494715539267,260.73369432655466,232.04940704419468,264.5929991442873,249.80333464501206,231.4136296423979,121.62,127.1200574951018,147.51222734185367,126.40761760311433,144.80033312512555,140.70234449124678,138.30396800241277,130.81898987075056,125.76255648876459,144.56552838938325,121.89353882501301,355.84,361.50643582602305,447.00706616147727,440.76665022486463,366.2748676547967,446.81242846810505,364.3019699621643,379.69160566979457,423.190910434786,391.30571949851804,415.5499651509423,193.96,209.79008289582077,269.3901451085056,227.5875925353721,268.806736873903,196.4487136116012,231.76696139242733,234.1294132966267,266.6156299855039,214.92627460163055,223.17956718984163,173.76,190.70178986283977,192.4769489455262,261.3399700728854,268.3373256674989,217.38715701364643,221.83450240899728,179.29950857945033,278.3576267881085,240.46777846489965,190.75895318148733,70.45,158.6177231833757,87.83327389166426,162.22124560784331,105.48858019724987,93.03060802923245,75.1435672395336,94.65059674277549,171.929187537889,81.18188601741022,144.16989392693327,171.6,216.3862981686608,192.1235232028056,221.78698323385552,239.40180327714592,253.6412597126284,174.10828571976498,256.9012864051629,264.5320646679055,206.641033293592,273.17059278703306,147.26,173.85444720689,241.64209472664535,183.32134670077937,217.76034019366,161.1773492103341,210.92032666053572,192.74537178877947,239.0353301857328,180.09410976719136,189.37731225785717
1184.1,89.78,92.91814882740252,113.26770045567555,102.37502434210278,132.26597978519263,103.59278790827565,100.84824520828454,109.91044500431462,121.76265807012453,90.53439287680635,105.54911475617699,60.34,93.39474861512552,63.746639178529705,94.15793300097289,74.25800100162607,70.71960552391171,81.63560231501538,60.39630508621008,64.78708497402691,88.78272436531819,90.27613257430716,46.95,57.19853784438368,53.20431306917201,63.20696155695755,57.20832151033485,77.91488077037233,93.19100355688198,52.82503122118374,52.4875695078766,64.40178750711125,56.26408166694327,120.1,172.08616270686562,133.0086696683924,134.64618717478862,143.29520350537587,132.44388586475714,124.56391360315509,135.79725889085375,177.5121352978829,157.66006514256088,126.61418450949643,236.63,266.51279039837414,278.21069960912064,278.1513042082048,260.7815875180994,262.7502693703532,259.7044934837028,257.3478657970224,266.1129337241779,270.86894520634513,264.05942767375785,121.94,135.70072211644342,123.73160554352452,128.21906009282293,148.2240664463727,141.9030677535454,142.55442291718597,153.26342156355284,145.00152109080594,140.89711990737163,140.20464446490467,302.11,337.79406730203766,305.51561098029356,356.71852382907565,335.26162950252876,335.5307797857175,331.4743603457468,363.70352272226694,308.26602995143406,346.5756870801812,312.9319632789748,253.2,289.9532501101504,301.8070993948736,260.81957177863364,279.2600134425131,299.7147556737972,307.97236603594786,344.6685496856102,310.08389290278467,279.8132109141149,273.21925030156217,146.56,181.18815601412484,192.4488881913203,153.368326690384,186.4269151248635,186.90946484197758,205.00016057575976,169.84355512883505,193.9681955041475,161.91100984124677,181.0650302887895,61.68,101.85814588976004,62.898101987040334,121.40475282964897,94.13703149075391,84.83334109422283,65.15961140394471,86.93662854290115,96.96960623861597,75.56212568959991,89.65316926462981,196.72,210.55064940959352,263.9088390202738,224.63654130766878,196.8615805588271,238.68932028795388,208.31628480289265,222.18199691733406,214.60106637511382,257.5825013051603,227.63672086709792,204.19,209.4938083137473,209.89651958751136,269.7772028178884,255.15950063962956,260.8181217455642,252.03422540767963,236.90835635019056,247.62940345198695,281.6133736887475,234.69335033002403
1185.85,69.52,82.29705793196003,85.6585679431437,95.5635802336419,104.00544556041032,84.52905760875167,80.57888374181893,71.20084739249234,69.94139121393198,89.40221582604094,69.7645763177435,51.59,73.37581433861452,56.566287935384096,86.12975779529533,59.460442826210944,65.440431415988,66.16591392387488,52.89214390747528,55.99980416968855,77.72147634396362,69.39866889743566,29.74,46.3709278374955,43.839239455821385,57.43718118904325,56.92715764218296,64.06728031952414,44.160996958890706,44.89657251065757,49.96725130964391,30.928549696619147,45.001595314321314,90.0,119.63772916145318,114.30577917783444,101.48620040495035,95.20722139094427,122.21247637281972,121.35671212318272,98.73772829012266,120.11723294635688,126.3726812642627,110.87373902850915,209.03,230.48709474903853,210.9441008095023,245.77011312175378,255.87287141428547,229.69209853896837,222.23188844899784,244.5778194842888,264.7246716396131,267.00465549220644,233.05834959112028,87.37,134.63821865663348,109.79105162791225,119.6132632804676,118.9221234146697,103.11077805644626,130.44857618317076,135.67569213470907,142.01271333589992,138.57869476831235,116.30938756221101,192.18,298.68550402409466,221.17794765828063,283.55000453513003,295.54964092452235,307.7166454319761,211.93045502675648,209.04184446209106,196.4153403015565,211.69048971333513,220.6924615175147,239.91,277.19101992659375,271.8799526405241,248.9662263809816,265.0766445566669,266.4375161491198,242.34862428031553,278.3906895017092,254.89765773117637,257.2761242096873,273.11696520285915,120.16,145.09185461022452,147.06171354510045,126.55826422500408,177.55848823348362,141.51089615218677,184.56711057497677,143.43336543726159,190.72973098675664,144.13591650601515,168.5702234610984,40.95,55.371074288949615,61.16251775166681,105.83508906682778,59.08345265924808,48.97538704109174,64.10342860798927,83.21015805738836,87.58271678377292,59.91051219732647,57.08482751961968,155.57,185.93493588088245,191.30355758555314,161.52758212903888,190.8454944500459,235.89251208440828,193.4920174034782,200.24017983470554,157.1684545530805,164.78220222756636,212.51125674391776,154.19,201.53781638001794,172.43935312717224,265.1938340280847,208.31888108885943,192.65995227065466,176.4456834847875,166.3434894845828,238.17223972591077,163.2028243778862,182.19737837363934
1187.6,30.35,77.22434646789283,61.15536758965159,75.33692333026528,54.45525732659185,51.468689267518556,66.05802383537095,37.83658408312153,37.048769888159036,63.97562711933055,36.76787644662876,51.2,65.47179009669567,53.322132913253306,80.99958950047795,55.59302347130184,57.59713271664618,65.30101644781045,51.66001572731366,52.35331462361885,51.515606966444736,54.00244648185034,10.58,21.60827740133896,32.23481879046988,49.37203740207402,40.974897414738344,57.40327352714646,24.677683068279343,25.103921439607124,28.94004979050866,14.400621582746371,16.134605918214028,39.23,72.07665876138716,94.11909681986165,53.91820151403847,82.59997464552038,49.77018383755872,93.70586006947795,71.8567022477738,76.02381807028537,73.89048631474739,89.38888790015608,143.09,182.48866865565313,166.35849421596777,188.23060377934047,151.0006186788754,189.73966324655242,194.75302924865497,173.89759530669232,202.34370560449204,174.77684670553086,154.40451237886967,45.18,85.96686955181582,102.26257000377113,47.64966943425368,102.10551274512378,88.48684545320533,49.975177096198706,47.31460437525192,58.588261550779336,103.59073628883942,57.614043595399735,73.29,88.33575983514419,171.91008721275045,167.33366596947374,119.7917137877665,120.97769174161203,73.6162419368569,156.53751658038996,157.49155046928576,123.96272817062012,98.64274264648715,145.08,166.15965446384658,248.4539903123404,193.55867748274574,177.46661531965876,229.2718605815872,204.6768320160051,231.97827308707838,208.56717103049505,202.89392790795284,230.80902587511133,66.78,102.89076679250863,77.84847594396659,120.25657901947034,132.12939482611677,74.63912318804736,97.35498090587626,70.25166687470612,145.5185831532902,137.33353850017994,116.18263894773688,0.0,90.89975818399382,51.985192744081395,31.90129987818952,62.57170705326339,49.42085261412104,49.75915229203435,44.97759576260348,113.45230062172544,65.05420520492135,11.194419957903834,114.04,116.04135897905533,131.84436149561466,118.01190138441049,128.73317952221504,196.1646368606194,155.69420695422167,167.97104101773792,130.2276823856602,157.73324484575812,209.79446926649732,122.82,189.9926031346151,133.84365522241183,233.92199889307147,164.8081838598668,126.1691882402602,164.599532563823,164.7830581498141,213.58263197558108,147.47955137099854,138.44755955684187
1189.35,3.38,45.491959274896274,17.617733992984327,11.67972496106448,29.811008785496465,25.63456649211876,27.880526439618105,4.174670867511268,3.4260984519071283,36.79342090445358,32.601491757846205,46.45,64.17422317806572,50.52519588903276,53.98429483779071,47.8132276319996,52.20032576502289,53.31362846748128,48.356013414616754,50.061250155192305,46.512811121589785,47.27801627785839,0.0,47.142180331368394,25.302251432069795,27.642886670344215,8.590336549653932,45.11086796924327,42.69086639093974,17.717145299071163,2.2676219806886126,32.8687579933879,22.631043619807773,7.73,33.622004134767195,61.351357514557435,13.278911491311767,18.704796116105474,30.750790142199868,58.18438210087372,16.39350925588918,56.00447640897379,56.75703028529908,19.829932118237725,73.13,134.62211407810906,107.41478150317884,85.21356464185547,108.77720443392721,95.4659616700301,82.64934604010212,114.18013812472742,83.87763782106649,134.56549891507854,94.73107571381631,14.33,73.51893994125281,50.04759149157532,32.78275412917061,57.95014861345936,23.890146552090478,32.30408120113566,44.77588882209436,47.389173034451936,48.634037757145364,16.22142950254454,7.28,36.06432470279875,113.74253131241974,111.71947295940363,97.77342664469208,54.24585061523043,17.26274950160153,92.08265529118614,92.7092459713586,123.12654693727946,91.10794127366533,33.61,130.47930242323523,113.51805090985907,104.44291062591763,66.164880216038,43.47012915449137,41.7126065018522,99.62860853784665,61.91086617302474,140.66947198314725,36.80392653317715,33.11,39.87551038312902,66.38730642650255,67.7931959990788,83.31513490807941,35.09520346960272,51.295654597921015,61.09978440740542,71.62313913608796,73.29248468401173,105.0102081354882,0.0,98.15177343970572,41.02846818314668,60.64625503791922,42.45122458025032,23.61594779372848,77.93725280121308,31.173491664927187,35.06598113510939,97.59041397283416,105.9288946142766,33.56,38.784909873702446,96.2350102035985,113.85794061385342,128.3892128846078,84.25345200237814,103.57089508802345,140.140599903774,71.79051433183724,122.14138849765489,59.92788866253254,49.63,58.421643007477584,118.21492185715789,133.5733620157849,134.73383283960175,57.096069479834775,62.43081698740245,124.59849101364142,139.82125272894004,53.54940904606774,110.59424640657478
