wavenumber,UD0,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,UD11,UD12,UD13,UD14,UD15,UD16,UD17,UD18,UD19,UD20,UD21,UD22,UD23,UD24,UD25,UD26,UD27,UD28,UD29,UD30,UD31,UD32,UD33,UD34,UD35,UD36,UD37,UD38,UD39
807.78,0,0,0,0,0,0,8.663400378,0,0,0,23.20587563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809.73,0,0,0,0,0,0,0,0,0,0,35.13989937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811.69,0,0,0,0,0,0,0,0,0,0,43.39392526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813.64,0,0,0,0,0,0,0,0,0,0,47.88372856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815.6,0,0,0,0,0,0,0,0,0,0,48.65535851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817.55,0,0,0,0,0,0,0,0,0,0,45.70094136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819.5,0,0,0,0,0,0,0,0,0,0,39.03393345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821.45,0,0,0,0,0,0,0,0,0,0,28.65433478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823.4,0,0,0,0,0,0,0,0,0,0,14.56214534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.635931706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.59900184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.02711495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.92027105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.27847013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.10655901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4027562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1846267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4473237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.190847201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860.24,0,0,0,0,0,0,0,0,0,1.221281037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862.16,0,0,0,0,0,0,0,0,0,16.70643773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864.09,0,0,0,0,0,0,0,0,0,28.90708933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866.02,0,0,0,0,0,0,0,0,0,37.73384332,3.301485161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867.94,0,0,0,0,0,0,0,0,0,43.16714194,19.26153578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869.87,17.45955891,0,0,0,0,0,0,0,0,45.26358203,31.75032831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871.79,48.5515809,0,0,0,0,0,0,0,0,44.00143884,40.63844522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873.71,72.29376324,0,0,0,0,0,0,0,0,39.40027013,45.99977962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875.64,88.75224283,0,0,0,0,0,0,0,0,31.40998006,47.83465428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877.56,97.75646546,0,0,0,0,0,0,0,0,20.11336955,46.12405497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879.48,99.41084844,0,0,0,0,0,0,0,0,5.477733519,40.88667313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881.4,93.71539178,0,0,0,0,0,0,0,0,0,32.12250878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883.31,80.75708024,0,0,0,0,0,0,0,15.67124199,0,19.90471374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885.23,60.4002247,0,0,0,0,0,0,0,32.01263874,0,4.105353005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887.14,32.85687573,0,0,0,0,0,0,0,44.13974296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889.06,0,0,0,0,0,0,0,0,52.17954003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890.97,0,0,0,0,0,0,0,0,56.04828207,0,0,0,0,2.808258568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892.89,0,0,0,0,0,0,0,0,55.78647946,0,0,0,0,12.05374644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894.8,0,0,0,0,0,0,0,0,51.39685932,0,0,0,0,19.18615143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896.71,0,0,0,0,0,0,0,0,42.88883924,0,0,0,0,24.25901859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898.62,0,0,0,0,0,0,0,0,30.26241923,0,0,0,0,27.27234792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.52,0,0,0,0,0,0,0,0,13.6159932,0,0,0,0,28.22650897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902.43,0,0,0,0,0,0,0,0,0,0,0,0,0,27.13154555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.34,0,0,0,0,0,0,0,0,0,0,0,0,0,23.97704429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906.24,0,0,0,0,0,0,0,0,0,0,0,0,0,18.79566707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908.15,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53287306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910.05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.264712476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911.95,0,0,0,0,0,0,0,0,0,17.23145243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913.86,0,0,0,0,0,0,0,0,0,32.82492015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915.76,0,0,0,0,0,0,0,0,0,44.31635241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917.66,0,0,0,0,0,0,0,0,0,51.79794264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919.55,0,0,0,0,0,0,0,0,0,55.26191514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921.45,0,0,0,0,0,0,0,0,0,54.74492571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923.35,0,0,0,0,0,0,0,0,0,50.21809424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925.24,0,0,0,0,0,0,0,0,0,41.73684726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927.14,0,0,0,0,0,0,0,0,0,29.21143614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929.03,0,0,0,0,0,0,0,0,0,12.77370729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930.92,0,0,0,0,0,0,0,0,28.49106194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932.81,0,0,0,0,0,0,0,0,52.24905951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934.7,0,0,0,0,0,0,0,0,69.81266814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936.59,0,0,0,0,0,0,0,0,81.18188783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938.48,0,0,0,0,0,0,0,0,86.35671858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940.37,0,0,0,0,0,0,0,0,85.33716039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942.25,0,0,0,0,0,0,0,0,78.17768286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944.14,0,0,0,0,0,0,0,0,64.80212133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946.02,0,0,0,0,0,0,0,0,45.35201614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947.91,0,0,0,0,0,0,0,0,19.62045128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949.79,0,0,2.024839067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951.67,0,0,4.052557837,14.85205949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953.55,0,0,5.573976293,28.85424939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955.43,0,0,6.589094436,39.32061662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957.31,0,0,7.097912265,46.25116119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959.18,0,0,7.101755772,49.63717983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961.06,0,0,6.600666061,49.51488665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962.94,0,0,5.593276038,45.8567708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964.81,0,0,4.088976626,38.71045168,0,0,0,0,0,0,0,0,0,0,8.934450538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966.68,0,0,2.08374875,28.06582499,0,0,0,0,0,0,0,0,0,0,23.1597036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968.55,0,0,0,13.92289074,0,0,0,0,0,0,0,0,0,0,34.08771721,0,0,0,0,0,385.2699801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.75043433,0,0,0,0,0,863.0610152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972.3,0,0,0,0,0,4.616455797,0,0,0,0,0,0,0,0,46.0663367,0,0,0,0,0,1224.041898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974.16,0,0,22.13055559,0,0,30.16324597,0,0,0,0,0,0,0,0,47.08832122,0,0,0,0.900273401,0,1470.040929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976.03,0,0,50.96126046,0,0,50.38593045,0,0,0,0,0,0,0,0,44.82737697,0,0,0,18.0861759,0,1603.703258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977.9,0,0,72.93629742,0,0,65.13251893,0,0,0,0,0,0,0,0,39.26919325,0,0,0,31.69195145,0,1623.401593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979.77,0,0,88.05566645,0,0,74.40301142,0,0,0,0,0,0,0,0,30.41377006,0,0,0,41.71760006,0,1529.135935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981.63,0,0,96.29340929,0,0,78.19168068,0,0,0,0,0,0,0,0,18.33486392,0,0,0,48.13817504,0,1322.322898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983.49,0,0,97.74861081,0,0,76.56266522,0,0,0,0,0,0,0,0,2.993888611,0,0,0,51.01681082,0,1002.761474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985.36,0,0,92.37429873,0,0,69.46343758,0,0,0,0,0,0,0,0,0,0,0,0,50.34036872,0,567.8227006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987.22,0,0,80.22795234,0,0,56.96992533,0,0,0,0,0,0,0,0,0,0,0,0,46.11608343,0,22.15832986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989.08,0,0,61.29906462,0,0,39.05872835,0,0,0,0,0,0,0,0,0,0,0,0,38.34985894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990.94,0,0,35.58763559,0,0,15.72984665,0,0,0,0,0,0,0,0,0,0,0,0,27.04169526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992.8,0,0,3.093665236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.19159238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994.66,0,0,0,0,0,0,0,0,0,0,0,0,13.57430154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996.51,0,0,0,0,0,0,0,0,0,0,0,0,27.05478724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998.37,0,0,0,0,0,0,0,0,0,0,0,0,37.27910319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.22,0,0,0,0,0,0,0,0,0,0,0,0,44.13731053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002.08,0,0,0,0,0,0,0,0,0,0,0,0,47.70355203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003.93,0,0,0,0,0,0,0,0,0,0,0,0,47.939481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005.78,0,0,0,0,0,0,0,0,0,0,0,0,44.8731957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007.63,0,0,0,0,0,0,0,0,0,0,0,0,38.50469612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009.48,0,0,0,0,0,0,0,0,0,0,0,0,28.83398227,0,0,0,0,0,0,18.98705382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011.33,0,0,0,0,0,0,0,0,0,0,0,0,15.86105414,0,0,0,0,0,0,46.47859665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.60886587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.37786149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.75723607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.83806975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.59786704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0649754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.23939481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.12112528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.710166809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031.6,0,0,0,0,0,0,8.024450538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033.44,0,0,0,0,0,0,31.75740483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035.27,0,0,0,0,0,0,50.28609572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037.11,0,0,0,0,0,0,63.81302256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038.94,0,0,0,0,0,0,72.19115355,0,0,6.042902304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040.77,0,0,0,0,0,0,75.50783369,0,0,14.24430472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042.6,0,0,0,0,0,0,73.76306298,0,0,20.55751992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044.43,0,0,0,0,0,0,66.95684141,0,0,24.9825479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046.26,0,0,0,0,0,0,55.089169,0,0,27.51938866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048.09,0,0,0,0,0,0,38.16004574,0,0,28.1680422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049.92,0,0,0,0,0,0,16.16947163,0,0,26.92850853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051.75,0,0,0,0,0,0,0,0,11.39139797,23.80078763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053.57,0,0,0,0,0,0,0,0,24.70273692,18.81741963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055.4,0,0,0,0,0,0,0,0,34.95243777,11.92364226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057.22,0,0,0,0,0,0,0,0,42.02848196,3.194797329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059.04,0,0,0,0,0,0,0,0,45.99542027,0,0,0,0,0,0,0,0,0.61224971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060.86,0,0,0,0,0,0,0,0,46.85325269,0,0,0,0,0,0,0,0,3.703896828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062.68,0,0,0,0,0,0,0,0,44.60197924,0,0,0,0,0,0,0,0,6.153859728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.5,0,0,0,0,0,0,0,0,39.24159991,0,0,0,0,0,0,0,0,7.962138408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066.32,0,0,0,0,0,0,0,0,30.7721147,0,0,0,0,0,0,0,0,9.128732869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068.14,0,0,0,0,0,0,0,0,19.19352362,0,0,0,0,0,0,0,0,9.653643112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069.96,0,0,0,0,0,0,0,0,4.505826651,0,0,0,0,0,0,0,0,9.536869135,0,0,0,336.0311073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.784331475,0,0,0,872.4632484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.387714799,0,0,0,1291.391574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.362366541,0,0,0,1588.212475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.702366168,0,0,0,1765.5578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102802642,0.574771835,0,0,0,1823.427548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185336839,5.904656156,0,0,0,1761.82172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247375166,10.1529506,0,0,0,1580.740315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8999844
1084.45,0,0,0,0,0,0,0,0,0,0,0,18.71847799,0,0,0,0,0.288917625,13.31965517,0,0,0,1280.183333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.1613302
1086.26,0,0,0,0,0,0,0,0,0,0,0,40.06693167,0,0,0,0,0.309964215,15.40476986,0,0,0,860.1507744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.7340398
1088.06,0,0,0,0,0,0,0,0,0,0,0,56.3680485,0,0,0,0,0.3105682,16.40572165,0,0,0,323.9515667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.9292745
1089.87,0,0,0,0,0,0,0,0,0,0,0,67.802952,0,0,0,0,0.29073629,16.33363223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719.4047593
